"reg_name","date","n_hospital_deaths","all_hosp_occupancy","icu_occupancy","general_beds_occupancy","new_hospital_admissions_allage","n_negatives_reg_both_sex","n_positives_reg_both_sex","n_tests_no_variant_dep_7day_allage","n_tests_other_variant_dep_7day","n_tests_sa_brazil_susp_dep_7day","n_tests_uk_susp_dep_7day_allage"
"Bourgogne-Franche-Comte",2021-04-24,7,1357,222,793,47,7276,712,285,282,195,5085
"Normandy",2021-04-24,10,1498,230,770,76,8939,776,229,809,160,3630
"Hauts-de-France",2021-04-24,30,3488,712,1935,116,18963,1976,516,1058,339,12523
"Grand Est",2021-04-24,22,2618,493,1557,93,22128,1300,482,525,932,8485
"Pays de la Loire",2021-04-24,12,913,155,551,48,10768,877,323,396,333,6199
"Brittany",2021-04-24,5,828,122,473,47,8891,615,50,317,121,3785
"Nouvelle-Aquitaine",2021-04-24,4,1343,266,769,68,14836,964,237,474,251,6694
"Occitanie",2021-04-24,19,1853,410,951,102,15045,1044,402,845,266,9285
"Auvergne-Rhone-Alpes",2021-04-24,21,3598,674,2124,120,20502,2158,460,1025,306,14966
"Provence-Alpes-Cote d'Azur",2021-04-24,24,3069,542,1428,121,17290,1269,238,598,328,9446
"Corsica",2021-04-24,1,83,14,42,3,1383,28,3,31,13,356
"Guadeloupe",2021-04-25,1,168,34,112,3,172,31,3,10,0,245
"Martinique",2021-04-25,1,115,33,78,4,134,7,3,6,2,301
"French Guiana",2021-04-25,0,59,16,36,4,118,9,0,2,125,23
"Reunion",2021-04-25,1,151,40,82,7,825,48,59,164,332,86
"Mayotte",2021-04-25,0,18,5,13,0,61,3,3,1,12,4
"Ile-de-France",2021-04-25,34,7927,1768,3956,260,12414,1189,1194,3984,2555,18706
"Centre-Val de Loire",2021-04-25,6,1120,222,548,36,1701,70,143,616,116,3345
"Bourgogne-Franche-Comte",2021-04-25,6,1352,229,782,24,1232,93,286,277,196,5095
"Normandy",2021-04-25,15,1507,226,781,56,2002,177,234,805,155,3602
"Hauts-de-France",2021-04-25,14,3509,718,1948,66,4167,390,505,1049,337,12408
"Grand Est",2021-04-25,8,2623,497,1560,61,5311,183,482,524,921,8429
"Pays de la Loire",2021-04-25,4,919,159,552,36,2615,228,316,399,338,6167
"Brittany",2021-04-25,3,838,123,481,29,1760,125,48,326,122,3774
"Nouvelle-Aquitaine",2021-04-25,7,1358,278,772,49,2198,133,236,474,251,6698
"Occitanie",2021-04-25,17,1872,402,975,71,2947,223,396,847,267,9250
"Auvergne-Rhone-Alpes",2021-04-25,17,3579,668,2111,93,3509,320,459,1029,303,14925
"Provence-Alpes-Cote d'Azur",2021-04-25,10,3090,546,1445,78,3856,374,236,590,317,9438
"Corsica",2021-04-25,1,82,14,41,4,195,5,3,31,13,352
"Guadeloupe",2021-04-26,0,174,32,120,6,1489,160,4,8,0,252
"Martinique",2021-04-26,1,122,31,87,9,1464,96,4,6,5,275
"French Guiana",2021-04-26,0,64,16,41,7,1261,129,0,4,104,26
"Reunion",2021-04-26,0,154,40,88,14,5715,238,60,176,292,79
"Mayotte",2021-04-26,1,20,6,14,3,417,23,3,1,13,4
"Ile-de-France",2021-04-26,89,7932,1792,3950,444,73623,9076,1138,3932,2484,17858
"Centre-Val de Loire",2021-04-26,9,1113,215,552,51,11542,1177,119,619,120,3086
"Bourgogne-Franche-Comte",2021-04-26,30,1369,219,801,97,14223,1310,270,257,178,4917
"Normandy",2021-04-26,26,1527,233,792,91,18523,1668,239,807,148,3508
"Hauts-de-France",2021-04-26,60,3522,715,1961,191,32537,3641,458,985,319,12116
"Grand Est",2021-04-26,40,2619,506,1560,162,38020,2628,468,562,902,8235
"Pays de la Loire",2021-04-26,8,939,157,577,57,18198,1509,306,396,316,5928
"Brittany",2021-04-26,8,877,122,505,78,14564,989,51,327,102,3593
"Nouvelle-Aquitaine",2021-04-26,15,1402,282,814,134,29906,1971,236,477,282,6616
"Occitanie",2021-04-26,26,1873,393,986,89,32305,2414,358,791,270,8929
"Auvergne-Rhone-Alpes",2021-04-26,45,3658,681,2181,296,39274,4157,410,1006,290,14249
"Provence-Alpes-Cote d'Azur",2021-04-26,40,3144,547,1502,210,35426,2817,209,540,280,9115
"Corsica",2021-04-26,0,87,14,46,5,2683,118,4,39,13,351
"Guadeloupe",2021-04-27,1,176,33,121,7,1293,158,3,8,0,249
"Martinique",2021-04-27,1,123,33,85,9,1362,69,4,7,6,233
"French Guiana",2021-04-27,0,73,19,47,18,1336,116,0,7,97,27
"Reunion",2021-04-27,1,156,42,88,10,5343,176,58,193,259,80
"Mayotte",2021-04-27,0,21,6,15,1,191,6,3,1,12,4
"Ile-de-France",2021-04-27,83,7882,1789,3923,537,64214,6607,1116,4094,2507,16820
"Centre-Val de Loire",2021-04-27,12,1108,213,551,98,9512,833,114,574,124,2996
"Bourgogne-Franche-Comte",2021-04-27,12,1364,218,778,97,11800,897,254,294,151,4629
"Normandy",2021-04-27,14,1481,236,762,79,18414,1186,202,798,140,3390
"Hauts-de-France",2021-04-27,45,3472,689,1949,225,34603,2671,451,1010,319,11889
"Grand Est",2021-04-27,37,2568,486,1535,175,33965,1782,422,558,872,7887
"Pays de la Loire",2021-04-27,10,978,159,585,120,16540,1114,286,375,298,5726
"Brittany",2021-04-27,17,838,118,483,61,12302,739,51,315,83,3376
"Nouvelle-Aquitaine",2021-04-27,9,1396,287,804,94,25124,1374,246,472,262,6377
"Occitanie",2021-04-27,18,1859,396,964,149,29191,1882,338,767,249,8674
"Auvergne-Rhone-Alpes",2021-04-27,35,3622,662,2171,250,36109,3089,353,1025,302,13870
"Provence-Alpes-Cote d'Azur",2021-04-27,30,3077,543,1438,174,30178,1985,182,530,276,8785
"Corsica",2021-04-27,0,87,14,45,5,2181,73,6,42,11,332
"Guadeloupe",2021-04-28,3,182,33,128,30,1111,148,2,7,0,244
"Martinique",2021-04-28,1,122,29,88,6,974,57,3,8,7,235
"French Guiana",2021-04-28,0,71,20,45,7,1100,100,0,8,90,25
"Reunion",2021-04-28,1,154,42,86,12,4778,166,52,195,279,74
"Mayotte",2021-04-28,0,22,6,16,3,692,23,5,4,5,9
"Ile-de-France",2021-04-28,74,7789,1748,3877,441,64003,5974,1029,3971,2473,15920
"Centre-Val de Loire",2021-04-28,19,1098,214,536,63,9465,756,110,516,133,2893
"Bourgogne-Franche-Comte",2021-04-28,10,1379,211,797,80,9656,878,242,307,146,4494
"Normandy",2021-04-28,23,1452,232,740,81,14121,1074,185,776,140,3298
"Hauts-de-France",2021-04-28,36,3425,671,1920,184,25439,2410,440,970,316,11393
"Grand Est",2021-04-28,24,2503,492,1476,90,28942,1557,387,564,848,7599
"Pays de la Loire",2021-04-28,10,951,162,554,59,13673,1056,276,394,278,5523
"Brittany",2021-04-28,6,835,116,475,52,11641,630,50,328,84,3164
"Nouvelle-Aquitaine",2021-04-28,18,1410,286,813,98,22801,1271,268,483,255,6133
"Occitanie",2021-04-28,21,1858,399,965,114,25158,1620,318,777,259,8404
"Auvergne-Rhone-Alpes",2021-04-28,38,3547,666,2116,187,29622,2752,324,1032,263,13331
"Provence-Alpes-Cote d'Azur",2021-04-28,30,3031,540,1401,198,26254,1539,153,511,261,8253
"Corsica",2021-04-28,1,82,12,41,3,2189,51,4,40,13,308
"Guadeloupe",2021-04-29,9,150,31,97,23,1369,128,3,4,1,243
"Martinique",2021-04-29,3,112,28,79,3,1118,39,3,10,8,195
"French Guiana",2021-04-29,0,69,20,43,7,1387,118,0,7,77,18
"Reunion",2021-04-29,1,152,37,86,12,4415,188,59,205,296,59
"Mayotte",2021-04-29,0,22,6,16,0,488,8,5,4,5,9
"Ile-de-France",2021-04-29,74,7660,1730,3758,446,75697,5653,979,3889,2424,15339
"Centre-Val de Loire",2021-04-29,11,1086,207,524,55,11152,761,115,522,117,2711
"Bourgogne-Franche-Comte",2021-04-29,9,1346,205,765,70,12525,871,228,305,132,4396
"Normandy",2021-04-29,11,1437,224,733,55,18665,1197,185,817,143,3220
"Hauts-de-France",2021-04-29,46,3379,664,1879,186,40704,2342,397,992,317,11042
"Grand Est",2021-04-29,24,2502,500,1472,175,37839,1577,339,630,798,7255
"Pays de la Loire",2021-04-29,16,944,166,564,70,17579,1027,250,354,278,5238
"Brittany",2021-04-29,7,820,108,464,32,14071,648,46,309,87,2970
"Nouvelle-Aquitaine",2021-04-29,8,1408,285,809,105,27603,1219,295,462,235,5873
"Occitanie",2021-04-29,21,1837,398,943,107,29315,1529,307,730,256,8238
"Auvergne-Rhone-Alpes",2021-04-29,33,3517,666,2068,210,37461,2522,313,1015,273,12843
"Provence-Alpes-Cote d'Azur",2021-04-29,32,2969,518,1378,152,30107,1382,135,454,244,7701
"Corsica",2021-04-29,1,77,11,37,3,2447,37,4,39,12,289
"Guadeloupe",2021-04-30,4,153,32,99,20,1381,108,3,1,1,250
"Martinique",2021-04-30,1,106,26,74,4,1276,49,3,8,9,186
"French Guiana",2021-04-30,1,69,18,45,7,1586,102,0,7,72,19
"Reunion",2021-04-30,1,149,37,85,11,5386,182,72,199,301,53
"Mayotte",2021-04-30,1,12,3,9,4,734,15,2,7,9,6
"Ile-de-France",2021-04-30,70,7516,1721,3672,382,98439,6174,916,3846,2425,14845
"Centre-Val de Loire",2021-04-30,14,1015,207,491,52,13609,844,122,512,128,2635
"Bourgogne-Franche-Comte",2021-04-30,19,1272,186,723,70,15812,784,187,330,137,4132
"Normandy",2021-04-30,8,1438,222,724,82,22016,1238,177,874,144,3133
"Hauts-de-France",2021-04-30,20,3366,664,1877,159,45076,2530,378,983,327,10838
"Grand Est",2021-04-30,18,2484,484,1453,117,44479,1679,334,770,784,7106
"Pays de la Loire",2021-04-30,10,938,161,567,68,20958,1053,267,364,247,4976
"Brittany",2021-04-30,1,809,106,453,33,17132,735,37,344,93,2756
"Nouvelle-Aquitaine",2021-04-30,13,1396,281,789,73,34239,1161,284,440,226,5599
"Occitanie",2021-04-30,22,1782,377,903,72,36759,1570,317,723,253,7893
"Auvergne-Rhone-Alpes",2021-04-30,31,3477,651,2036,159,43924,2660,314,945,273,12268
"Provence-Alpes-Cote d'Azur",2021-04-30,35,2877,490,1335,113,39246,1664,135,475,221,7303
"Corsica",2021-04-30,1,71,9,29,7,2963,60,3,39,8,280
"Guadeloupe",2021-05-01,1,158,33,103,28,224,21,2,1,1,246
"Martinique",2021-05-01,0,104,26,73,1,161,10,2,8,9,186
"French Guiana",2021-05-01,0,65,20,40,4,316,24,0,7,66,15
"Reunion",2021-05-01,1,152,39,86,16,925,49,69,179,316,49
"Mayotte",2021-05-01,0,12,4,8,1,99,2,2,7,9,6
"Ile-de-France",2021-05-01,54,7440,1698,3610,387,17126,1235,821,3627,2286,13781
"Centre-Val de Loire",2021-05-01,11,988,198,470,33,1748,139,113,470,126,2440
"Bourgogne-Franche-Comte",2021-05-01,8,1249,186,692,48,1553,103,169,304,120,3679
"Normandy",2021-05-01,4,1457,221,731,72,2897,211,161,850,138,2995
"Hauts-de-France",2021-05-01,18,3321,650,1853,110,6273,406,334,858,303,9799
"Grand Est",2021-05-01,15,2420,470,1405,89,4964,228,300,743,722,6460
"Pays de la Loire",2021-05-01,7,924,155,559,52,4304,276,241,336,229,4600
"Brittany",2021-05-01,6,812,103,461,29,4069,183,37,324,84,2508
"Nouvelle-Aquitaine",2021-05-01,7,1388,286,781,58,4109,204,272,388,196,5149
"Occitanie",2021-05-01,17,1761,363,893,76,4773,223,319,710,235,7364
"Auvergne-Rhone-Alpes",2021-05-01,28,3420,627,2009,128,5980,425,279,895,248,11178
"Provence-Alpes-Cote d'Azur",2021-05-01,15,2856,490,1310,105,4972,219,131,446,203,6811
"Corsica",2021-05-01,0,76,12,31,9,443,13,3,37,8,269
"Guadeloupe",2021-05-02,1,160,32,106,4,194,17,2,1,1,238
"Martinique",2021-05-02,2,96,26,66,2,119,8,1,7,9,183
"French Guiana",2021-05-02,1,69,19,45,8,85,8,0,6,66,15
"Reunion",2021-05-02,1,159,38,94,10,1239,69,70,179,325,52
"Mayotte",2021-05-02,0,12,4,8,0,72,0,2,7,9,6
"Ile-de-France",2021-05-02,31,7535,1693,3711,263,15789,1212,805,3615,2298,13757
"Centre-Val de Loire",2021-05-02,4,990,196,471,23,1625,84,113,465,125,2448
"Bourgogne-Franche-Comte",2021-05-02,4,1258,186,700,33,1301,76,170,303,122,3654
"Normandy",2021-05-02,8,1459,220,735,45,2212,171,153,861,150,2963
"Hauts-de-France",2021-05-02,10,3318,656,1848,60,5237,476,327,879,306,9872
"Grand Est",2021-05-02,14,2434,470,1418,76,5893,194,300,748,724,6471
"Pays de la Loire",2021-05-02,3,921,155,556,18,3444,247,239,333,221,4613
"Brittany",2021-05-02,4,818,99,468,24,1875,84,39,320,82,2464
"Nouvelle-Aquitaine",2021-05-02,3,1408,283,802,36,2568,123,274,388,195,5141
"Occitanie",2021-05-02,10,1768,364,904,47,3771,235,328,706,234,7364
"Auvergne-Rhone-Alpes",2021-05-02,10,3433,631,2018,67,3737,267,278,885,250,11146
"Provence-Alpes-Cote d'Azur",2021-05-02,7,2907,501,1351,82,4494,263,127,434,205,6795
"Corsica",2021-05-02,0,73,12,28,0,308,9,3,37,8,268
"Guadeloupe",2021-05-03,1,158,33,103,4,1620,160,2,0,1,225
"Martinique",2021-05-03,0,107,26,77,12,1413,48,1,7,7,157
"French Guiana",2021-05-03,1,70,17,48,8,1661,208,0,4,96,13
"Reunion",2021-05-03,1,156,37,91,8,5314,235,65,151,335,47
"Mayotte",2021-05-03,0,13,4,9,2,467,16,3,11,8,8
"Ile-de-France",2021-05-03,76,7507,1689,3681,364,91309,8062,777,3584,2360,13865
"Centre-Val de Loire",2021-05-03,15,1008,196,488,68,12457,1048,124,447,124,2463
"Bourgogne-Franche-Comte",2021-05-03,13,1281,188,723,77,16199,1143,145,307,102,3598
"Normandy",2021-05-03,15,1467,221,741,68,21690,1519,147,845,167,3219
"Hauts-de-France",2021-05-03,44,3351,661,1882,162,44102,3246,309,908,304,9796
"Grand Est",2021-05-03,24,2467,476,1450,140,47013,2218,257,823,670,6350
"Pays de la Loire",2021-05-03,10,915,148,559,36,20522,1255,236,342,205,4398
"Brittany",2021-05-03,10,835,104,478,54,15927,850,34,317,87,2301
"Nouvelle-Aquitaine",2021-05-03,16,1428,295,800,79,34177,1454,275,394,166,4791
"Occitanie",2021-05-03,14,1767,368,908,83,40065,1923,344,731,208,7080
"Auvergne-Rhone-Alpes",2021-05-03,35,3460,654,2027,216,45222,3298,274,888,227,10666
"Provence-Alpes-Cote d'Azur",2021-05-03,35,2888,502,1326,112,39729,2038,157,468,193,6302
"Corsica",2021-05-03,1,72,11,29,2,3001,103,2,37,7,277
"Guadeloupe",2021-05-04,0,164,30,112,11,1244,125,3,1,2,206
"Martinique",2021-05-04,1,110,24,82,6,1084,27,1,5,6,146
"French Guiana",2021-05-04,1,75,18,52,7,1493,151,0,2,108,17
"Reunion",2021-05-04,1,161,41,92,16,4065,237,81,147,358,49
"Mayotte",2021-05-04,0,11,4,7,1,336,6,3,11,8,8
"Ile-de-France",2021-05-04,61,7418,1640,3630,409,77550,5801,743,3451,2383,14141
"Centre-Val de Loire",2021-05-04,6,1028,199,503,85,11844,742,117,442,131,2425
"Bourgogne-Franche-Comte",2021-05-04,14,1239,189,688,59,13233,655,139,279,98,3456
"Normandy",2021-05-04,11,1452,208,745,102,21260,1122,142,853,166,3355
"Hauts-de-France",2021-05-04,38,3353,644,1902,206,38323,2224,297,906,291,9701
"Grand Est",2021-05-04,15,2395,467,1399,127,39778,1428,273,868,623,6232
"Pays de la Loire",2021-05-04,6,870,147,524,47,19257,873,220,349,188,4198
"Brittany",2021-05-04,6,808,100,464,41,13529,632,31,325,83,2223
"Nouvelle-Aquitaine",2021-05-04,14,1378,283,776,93,29745,1168,273,435,156,4606
"Occitanie",2021-05-04,12,1727,363,884,82,33148,1280,338,700,214,6624
"Auvergne-Rhone-Alpes",2021-05-04,33,3363,642,1950,171,41899,2292,288,934,209,10124
"Provence-Alpes-Cote d'Azur",2021-05-04,21,2814,495,1259,128,32981,1337,156,441,182,5875
"Corsica",2021-05-04,3,61,10,21,0,2686,58,1,40,5,272
"Guadeloupe",2021-05-05,3,159,30,109,30,1204,88,5,3,2,199
"Martinique",2021-05-05,1,102,22,76,3,733,25,1,5,4,124
"French Guiana",2021-05-05,0,75,17,53,11,1475,141,0,1,118,19
"Reunion",2021-05-05,5,163,39,95,15,3718,204,91,145,355,45
"Mayotte",2021-05-05,0,11,4,7,1,504,12,2,10,10,7
"Ile-de-France",2021-05-05,59,7211,1632,3505,432,75167,4949,753,3531,2389,14160
"Centre-Val de Loire",2021-05-05,8,1005,200,482,52,10880,637,118,447,122,2403
"Bourgogne-Franche-Comte",2021-05-05,8,1199,190,656,53,10811,665,119,263,97,3320
"Normandy",2021-05-05,6,1424,196,734,49,16501,939,129,820,174,3529
"Hauts-de-France",2021-05-05,33,3246,627,1817,129,29270,2005,266,884,289,9684
"Grand Est",2021-05-05,23,2335,467,1332,107,33225,1194,255,878,572,6081
"Pays de la Loire",2021-05-05,5,879,144,535,54,15513,823,209,361,173,3920
"Brittany",2021-05-05,8,780,97,442,48,12604,606,31,327,83,2224
"Nouvelle-Aquitaine",2021-05-05,13,1365,285,765,86,26579,954,254,415,181,4369
"Occitanie",2021-05-05,16,1657,349,839,92,30711,1169,322,691,197,6168
"Auvergne-Rhone-Alpes",2021-05-05,36,3313,609,1888,193,35029,2058,280,940,206,9675
"Provence-Alpes-Cote d'Azur",2021-05-05,19,2707,485,1176,101,28607,1079,157,438,170,5592
"Corsica",2021-05-05,1,55,9,19,3,2511,32,2,38,3,254
"Guadeloupe",2021-05-06,0,160,30,109,9,1179,96,4,3,5,182
"Martinique",2021-05-06,3,93,20,69,2,874,28,1,5,4,121
"French Guiana",2021-05-06,0,75,15,55,7,1429,124,1,4,119,19
"Reunion",2021-05-06,1,166,35,102,13,3182,205,91,150,359,44
"Mayotte",2021-05-06,0,11,4,7,4,382,4,3,11,10,7
"Ile-de-France",2021-05-06,51,7066,1598,3383,282,93439,4875,821,3575,2386,14030
"Centre-Val de Loire",2021-05-06,7,995,205,469,53,13338,645,95,430,123,2418
"Bourgogne-Franche-Comte",2021-05-06,10,1122,185,608,46,14835,705,113,265,97,3142
"Normandy",2021-05-06,11,1392,191,709,41,22117,978,119,726,166,3687
"Hauts-de-France",2021-05-06,32,3205,603,1803,147,39965,2023,296,855,291,9640
"Grand Est",2021-05-06,19,2261,459,1276,92,42309,1115,252,825,553,5905
"Pays de la Loire",2021-05-06,13,818,139,493,45,19733,811,195,370,146,3740
"Brittany",2021-05-06,5,758,91,438,32,15973,606,35,322,76,2226
"Nouvelle-Aquitaine",2021-05-06,11,1335,276,749,72,32597,854,232,430,182,4113
"Occitanie",2021-05-06,13,1624,332,821,64,38606,1070,287,698,173,5822
"Auvergne-Rhone-Alpes",2021-05-06,23,3228,578,1827,134,47559,1875,274,992,193,9213
"Provence-Alpes-Cote d'Azur",2021-05-06,21,2617,461,1139,102,34656,1041,155,441,166,5338
"Corsica",2021-05-06,0,59,9,22,6,2515,44,2,38,6,259
"Guadeloupe",2021-05-07,3,148,27,100,4,1284,94,4,3,5,176
"Martinique",2021-05-07,0,91,19,67,3,1011,31,1,11,3,90
"French Guiana",2021-05-07,0,76,18,53,8,1583,178,1,5,144,20
"Reunion",2021-05-07,3,155,32,94,6,3862,176,73,149,379,41
"Mayotte",2021-05-07,1,10,4,6,1,469,9,3,9,2,7
"Ile-de-France",2021-05-07,51,6904,1570,3261,301,106299,4970,859,3642,2330,13681
"Centre-Val de Loire",2021-05-07,10,974,194,460,58,13703,717,95,427,107,2406
"Bourgogne-Franche-Comte",2021-05-07,9,1092,179,580,44,17064,713,95,248,100,3144
"Normandy",2021-05-07,11,1360,181,700,53,25928,995,107,665,161,3732
"Hauts-de-France",2021-05-07,29,3106,592,1729,121,47728,2143,302,845,282,9466
"Grand Est",2021-05-07,26,2229,436,1260,79,47819,1278,215,750,496,5682
"Pays de la Loire",2021-05-07,9,787,134,477,47,23241,1002,210,366,139,3657
"Brittany",2021-05-07,5,735,91,416,28,18842,654,43,313,65,2224
"Nouvelle-Aquitaine",2021-05-07,10,1285,268,710,46,35539,907,240,461,172,3958
"Occitanie",2021-05-07,13,1590,323,797,72,44482,1149,269,691,145,5472
"Auvergne-Rhone-Alpes",2021-05-07,28,3143,572,1753,135,54787,2005,229,1042,179,8679
"Provence-Alpes-Cote d'Azur",2021-05-07,18,2587,456,1116,133,40546,1043,142,419,154,4966
"Corsica",2021-05-07,0,59,10,21,1,3218,34,3,39,6,229
"Guadeloupe",2021-05-08,2,154,32,101,15,257,17,4,3,5,177
"Martinique",2021-05-08,0,86,21,60,3,163,3,1,11,3,87
"French Guiana",2021-05-08,0,79,18,56,9,441,37,1,6,151,21
"Reunion",2021-05-08,1,150,36,85,7,1107,67,74,147,396,43
"Mayotte",2021-05-08,0,14,7,7,4,131,1,3,9,2,7
"Ile-de-France",2021-05-08,47,6767,1529,3155,240,25151,1412,868,3632,2348,13725
"Centre-Val de Loire",2021-05-08,9,949,185,438,21,2048,104,95,429,100,2404
"Bourgogne-Franche-Comte",2021-05-08,6,1093,176,589,44,1757,91,94,249,98,3157
"Normandy",2021-05-08,10,1333,178,678,55,3679,187,107,656,163,3702
"Hauts-de-France",2021-05-08,26,3040,585,1671,92,7831,507,309,858,293,9532
"Grand Est",2021-05-08,12,2162,429,1202,57,5999,226,215,755,485,5685
"Pays de la Loire",2021-05-08,7,756,127,458,39,5161,251,209,367,134,3570
"Brittany",2021-05-08,4,736,89,420,25,4508,171,44,309,64,2222
"Nouvelle-Aquitaine",2021-05-08,8,1279,261,706,34,4921,167,240,466,168,3953
"Occitanie",2021-05-08,12,1556,317,772,53,5193,183,259,676,139,5450
"Auvergne-Rhone-Alpes",2021-05-08,16,3073,564,1691,86,7561,380,221,1044,175,8691
"Provence-Alpes-Cote d'Azur",2021-05-08,15,2518,442,1066,59,5757,213,140,425,157,4922
"Corsica",2021-05-08,1,55,9,18,1,586,6,3,37,6,222
"Guadeloupe",2021-05-09,1,157,32,104,5,157,15,4,3,5,182
"Martinique",2021-05-09,0,85,21,59,2,65,0,1,11,3,86
"French Guiana",2021-05-09,2,83,17,61,7,119,12,1,7,152,21
"Reunion",2021-05-09,2,155,36,90,12,975,34,72,142,389,44
"Mayotte",2021-05-09,0,14,7,7,0,180,1,3,10,2,7
"Ile-de-France",2021-05-09,29,6783,1506,3190,172,16045,990,865,3630,2315,13676
"Centre-Val de Loire",2021-05-09,5,947,184,438,13,1192,70,95,437,101,2385
"Bourgogne-Franche-Comte",2021-05-09,7,1094,172,591,20,1337,73,94,250,96,3158
"Normandy",2021-05-09,4,1322,176,671,9,2475,167,105,643,156,3707
"Hauts-de-France",2021-05-09,10,3050,592,1677,43,5530,406,308,845,293,9446
"Grand Est",2021-05-09,18,2125,416,1175,58,5380,129,212,748,477,5666
"Pays de la Loire",2021-05-09,5,750,125,454,10,3484,223,208,369,137,3456
"Brittany",2021-05-09,6,742,91,423,26,2052,71,44,302,65,2227
"Nouvelle-Aquitaine",2021-05-09,3,1275,258,703,22,2671,95,238,465,166,3924
"Occitanie",2021-05-09,6,1562,319,778,33,4084,156,260,666,136,5384
"Auvergne-Rhone-Alpes",2021-05-09,8,3083,567,1700,57,4075,237,219,1065,173,8677
"Provence-Alpes-Cote d'Azur",2021-05-09,9,2514,443,1060,37,4487,194,147,428,156,4893
"Corsica",2021-05-09,0,56,9,19,1,235,1,3,37,6,221
"Guadeloupe",2021-05-10,1,160,33,106,4,1353,135,4,6,6,189
"Martinique",2021-05-10,1,84,20,59,1,927,39,1,20,3,66
"French Guiana",2021-05-10,0,85,21,59,9,2059,283,1,7,156,18
"Reunion",2021-05-10,2,167,39,99,18,4090,211,67,175,404,46
"Mayotte",2021-05-10,0,14,7,7,0,359,4,2,6,2,5
"Ile-de-France",2021-05-10,53,6769,1487,3180,268,108920,6710,805,3707,2305,13032
"Centre-Val de Loire",2021-05-10,22,952,186,444,73,14922,883,91,448,97,2207
"Bourgogne-Franche-Comte",2021-05-10,12,1099,166,604,58,17263,892,74,250,108,2936
"Normandy",2021-05-10,22,1325,179,673,67,23351,1306,97,618,138,3611
"Hauts-de-France",2021-05-10,35,3011,571,1653,110,50974,2815,287,860,297,9183
"Grand Est",2021-05-10,26,2109,403,1175,102,51263,1768,183,781,425,5306
"Pays de la Loire",2021-05-10,11,751,124,451,40,24341,1096,176,395,127,3220
"Brittany",2021-05-10,5,738,94,415,19,19267,793,49,306,66,2264
"Nouvelle-Aquitaine",2021-05-10,16,1280,255,706,85,35489,1226,222,457,163,3782
"Occitanie",2021-05-10,21,1531,312,752,69,43437,1488,269,648,130,4957
"Auvergne-Rhone-Alpes",2021-05-10,28,3061,540,1709,115,50419,2806,216,1127,198,8206
"Provence-Alpes-Cote d'Azur",2021-05-10,36,2474,423,1043,85,43438,1281,134,368,141,4232
"Corsica",2021-05-10,1,56,10,18,2,3081,36,3,32,5,158
"Guadeloupe",2021-05-11,5,150,35,91,9,1070,96,3,7,5,199
"Martinique",2021-05-11,2,78,16,57,1,951,15,1,22,4,59
"French Guiana",2021-05-11,0,92,24,63,11,1769,250,1,6,181,14
"Reunion",2021-05-11,2,174,40,103,27,3190,173,51,183,383,36
"Mayotte",2021-05-11,0,11,6,5,1,300,6,2,6,2,5
"Ile-de-France",2021-05-11,57,6618,1459,3049,339,105924,4737,754,3746,2239,12380
"Centre-Val de Loire",2021-05-11,10,931,176,421,47,14492,630,89,466,89,2108
"Bourgogne-Franche-Comte",2021-05-11,10,1042,156,581,58,14768,657,60,243,110,2916
"Normandy",2021-05-11,5,1309,180,659,62,21984,951,92,605,134,3549
"Hauts-de-France",2021-05-11,30,2969,567,1618,138,43138,2032,282,836,305,8925
"Grand Est",2021-05-11,18,2038,389,1119,98,43293,1150,149,769,428,5083
"Pays de la Loire",2021-05-11,5,748,125,453,54,23752,834,174,395,124,3120
"Brittany",2021-05-11,10,725,91,399,33,16806,585,45,308,68,2309
"Nouvelle-Aquitaine",2021-05-11,20,1237,246,679,51,36552,891,215,392,161,3563
"Occitanie",2021-05-11,20,1468,302,696,63,42344,909,271,650,120,4580
"Auvergne-Rhone-Alpes",2021-05-11,20,2995,522,1658,136,52532,1794,193,1086,177,7897
"Provence-Alpes-Cote d'Azur",2021-05-11,21,2388,401,1011,108,36766,840,148,348,125,3920
"Corsica",2021-05-11,1,55,8,17,3,2268,17,2,28,8,122
"Guadeloupe",2021-05-12,0,149,36,90,16,998,75,2,9,5,199
"Martinique",2021-05-12,0,70,15,50,3,718,28,2,24,6,64
